record_id,kw::advanced,kw::confidential,kw::criminal,kw::cybercrime,kw::data,kw::database,kw::dlp,kw::exfiltration,kw::fraud,kw::insider,kw::leak,kw::personal data,kw::pii,kw::privacy,kw::records,kw::sensitive information,kw::threat,kw::with,keyword_hit_count,pred_keyword_search
abstract_62616973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62617074,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1
abstract_62617751,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_62617993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62618025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
abstract_62618169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62618229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1
abstract_62618429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62618555,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_62618607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62618995,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1
abstract_62619225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62619657,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1
abstract_62620108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62620599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62620884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62620952,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
abstract_62620955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62621126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62621167,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1
abstract_62621353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62621446,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,1
abstract_62622019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_62622420,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_62622482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62622681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62623219,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1
abstract_62623519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62623685,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
abstract_62623870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62624000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62624195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62624199,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,5,1
abstract_62624270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62624452,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_62624594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62624754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62624802,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_62625089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62625179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62625855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62626246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62627079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62627102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62628400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62628648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62628902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62628911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62630406,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_62630689,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
abstract_62631191,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
abstract_62631311,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1
abstract_62631630,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3,1
abstract_62632047,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
abstract_62632282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62632310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62632316,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1
abstract_62632550,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
abstract_62632588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62632674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62632790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62632891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62633067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62633141,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_62633162,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_62633246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62633387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62633790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62633816,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1
abstract_62633859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62634715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62634817,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1
abstract_62634942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62635317,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_62635606,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
abstract_62635657,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1
abstract_62635826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62635865,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1
abstract_62636004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1
abstract_62636537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62636735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62636864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62637607,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
abstract_62638039,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_62638377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62638427,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
abstract_62638595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
abstract_62639019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
abstract_62639127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1
abstract_62639432,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1
abstract_62639433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62640089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62640163,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,4,1
abstract_62640293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
abstract_62640396,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
abstract_62640755,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1
abstract_62641037,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_62642110,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_62642341,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_62642411,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,4,1
abstract_62642820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62643083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62643816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62643896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62644476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62645044,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
abstract_62645179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62645922,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1
abstract_62646040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62646251,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_62646558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62646573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
abstract_62646937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
abstract_62647002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62647369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62647418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62647533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62647903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62648033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62648336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62649071,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1
abstract_62649522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62649552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62649693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62649814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62649958,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
abstract_62650053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62650327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62650525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62650829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1
abstract_62650911,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1
abstract_62651243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62651527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62652354,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1
abstract_62652484,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1
abstract_62652884,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1
abstract_62652986,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1
abstract_62653228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62653237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62653564,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_62654149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62654553,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1
abstract_62654579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62654599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62654944,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1
abstract_62655057,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
abstract_62655136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62655583,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_62656379,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1
abstract_62657318,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_62657620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62657644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62657680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62657718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62657748,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1
abstract_62657901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62658303,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1
abstract_62660075,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_62660289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62661075,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1
abstract_62661175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62661177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62661286,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,5,1
abstract_62661365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62661396,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
abstract_62662508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62662861,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1
abstract_62663164,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1
abstract_62663252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62663688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62664394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62664511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62664830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62664911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62664932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62665011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62665040,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_62665125,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1
abstract_62665532,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
abstract_62665535,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_62665602,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,1
abstract_62666139,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1
abstract_62666301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62666866,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,1
abstract_62667302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62667752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62667937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62667972,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1
abstract_62668220,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_62668277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62668591,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1
abstract_62668888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_62668924,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_62668991,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
abstract_62669757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62670144,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_62670255,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1
abstract_62670320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62670486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62670748,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
abstract_62670889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62670902,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_62671054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62671121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62671133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62671153,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1
abstract_62671372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1
abstract_62671876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62672174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62673225,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_62673333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62674077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62674237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62674460,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1
abstract_62674539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62674747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62675050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1
abstract_62675280,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_62675337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62675688,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1
abstract_62676066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62676326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
abstract_62676363,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,4,1
abstract_62676771,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_62677210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62677608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62677746,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_62677781,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
abstract_62678089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62678159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62678244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62678366,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,4,1
abstract_62678574,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_62678634,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1
abstract_62678675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62678976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62679101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62679285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62679654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62679778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62680179,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_62680695,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1
abstract_62680907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62681024,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1
abstract_62681403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1
abstract_62681458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62681717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62681999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62682128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_62682462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62683553,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,5,1
abstract_62685540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62685819,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_62686154,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_62686460,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
abstract_62687391,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,4,1
abstract_62687639,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_62687976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62688296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62688830,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1
abstract_62689203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62689224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62689510,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1
abstract_62690142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62690307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62690442,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1
abstract_62690600,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_62690783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62690794,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_62690969,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
abstract_62691001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_62691428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62691607,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1
abstract_62691672,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1
abstract_62691940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62692316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1
abstract_62692404,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
abstract_62693354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62693769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62694227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62694236,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
abstract_62694551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62695283,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1
abstract_62695544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62696907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62697144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abstract_62697166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
abstract_62697301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
