record_id,abstract_id,abstract_uri,weak_labels,weak_category,priority_reason,queue_status,created_at_utc
abstract_62584954,62584954,http://example.org/abstract62584954,dataprotection,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62585019,62585019,http://example.org/abstract62585019,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62585031,62585031,http://example.org/abstract62585031,cyberthreat,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62585781,62585781,http://example.org/abstract62585781,cyberattack; cybercrime; hacking; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62586416,62586416,http://example.org/abstract62586416,dataprotection; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62586466,62586466,http://example.org/abstract62586466,privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62587374,62587374,http://example.org/abstract62587374,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62587510,62587510,http://example.org/abstract62587510,digitalsecurity,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62587768,62587768,http://example.org/abstract62587768,privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62588167,62588167,http://example.org/abstract62588167,cyberawareness; cyberthreat; digitalsecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62588262,62588262,http://example.org/abstract62588262,cloudsecurity,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62588606,62588606,http://example.org/abstract62588606,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62588854,62588854,http://example.org/abstract62588854,dataprotection; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62589333,62589333,http://example.org/abstract62589333,hacking,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62590146,62590146,http://example.org/abstract62590146,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62590242,62590242,http://example.org/abstract62590242,dataprotection,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62590713,62590713,http://example.org/abstract62590713,cyberattack; cybercrime; cyberthreat; dataprotection,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62591190,62591190,http://example.org/abstract62591190,dataprotection; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62591247,62591247,http://example.org/abstract62591247,cyberthreat; cyberworld,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62591732,62591732,http://example.org/abstract62591732,cyberattack; cyberawareness; cyberthreat; hacking,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62592332,62592332,http://example.org/abstract62592332,cybersecurity,System Vulnerability,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62592847,62592847,http://example.org/abstract62592847,cyberattack; cyberworld; networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62593129,62593129,http://example.org/abstract62593129,dataprotection,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62593320,62593320,http://example.org/abstract62593320,cloudsecurity; networksecurity; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62593357,62593357,http://example.org/abstract62593357,cybersecurity; cyberthreat; networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62593527,62593527,http://example.org/abstract62593527,cybercrime; cybersecurity; cyberthreat; dataprotection; hacking; phishing,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62593996,62593996,http://example.org/abstract62593996,cyberattack; cyberworld,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62594241,62594241,http://example.org/abstract62594241,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62594251,62594251,http://example.org/abstract62594251,cyberthreat,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62594401,62594401,http://example.org/abstract62594401,cyberattack; dataprotection,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62594558,62594558,http://example.org/abstract62594558,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62594879,62594879,http://example.org/abstract62594879,cybersecurity; digitalsecurity; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62595224,62595224,http://example.org/abstract62595224,privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62595480,62595480,http://example.org/abstract62595480,cyberawareness,System Vulnerability,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62595662,62595662,http://example.org/abstract62595662,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62596667,62596667,http://example.org/abstract62596667,cyberthreat; digitalsecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62596700,62596700,http://example.org/abstract62596700,dataprotection,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62596829,62596829,http://example.org/abstract62596829,dataprotection,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62596989,62596989,http://example.org/abstract62596989,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62597325,62597325,http://example.org/abstract62597325,cybercrime; cybersecurity,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62597406,62597406,http://example.org/abstract62597406,digitalsecurity,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62597463,62597463,http://example.org/abstract62597463,dataprotection,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62597768,62597768,http://example.org/abstract62597768,dataprotection,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62598391,62598391,http://example.org/abstract62598391,cybercrime,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62598634,62598634,http://example.org/abstract62598634,cyberattack; cyberthreat; dataprotection; hacking; networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62598812,62598812,http://example.org/abstract62598812,dataprotection,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62598833,62598833,http://example.org/abstract62598833,cyberthreat,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62599128,62599128,http://example.org/abstract62599128,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62599376,62599376,http://example.org/abstract62599376,cyberworld,System Vulnerability,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62599593,62599593,http://example.org/abstract62599593,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62600096,62600096,http://example.org/abstract62600096,iotsecurity,System Vulnerability,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62600411,62600411,http://example.org/abstract62600411,cloudsecurity; cyberthreat; dataprotection,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62600686,62600686,http://example.org/abstract62600686,cyberattack; cybersecurity; hacking,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62600788,62600788,http://example.org/abstract62600788,privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62600984,62600984,http://example.org/abstract62600984,cyberthreat; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62601633,62601633,http://example.org/abstract62601633,digitalsecurity; networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62601745,62601745,http://example.org/abstract62601745,dataprotection,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62602334,62602334,http://example.org/abstract62602334,cyberattack; cybersecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62602889,62602889,http://example.org/abstract62602889,cybersecurity,System Vulnerability,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62602939,62602939,http://example.org/abstract62602939,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62603132,62603132,http://example.org/abstract62603132,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62603280,62603280,http://example.org/abstract62603280,dataprotection,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62603305,62603305,http://example.org/abstract62603305,cybercrime,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62603397,62603397,http://example.org/abstract62603397,digitalsecurity; networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62603856,62603856,http://example.org/abstract62603856,privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62604979,62604979,http://example.org/abstract62604979,cyberattack; cyberthreat; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62605136,62605136,http://example.org/abstract62605136,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62605463,62605463,http://example.org/abstract62605463,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62606178,62606178,http://example.org/abstract62606178,cyberthreat; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62606833,62606833,http://example.org/abstract62606833,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62607158,62607158,http://example.org/abstract62607158,digitalsecurity,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62607588,62607588,http://example.org/abstract62607588,cyberthreat; hacking; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62607667,62607667,http://example.org/abstract62607667,cybersecurity,System Vulnerability,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62607862,62607862,http://example.org/abstract62607862,cybersecurity; cyberthreat,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62608166,62608166,http://example.org/abstract62608166,networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62608413,62608413,http://example.org/abstract62608413,dataprotection; digitalsecurity,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62608486,62608486,http://example.org/abstract62608486,cybersecurity; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62608799,62608799,http://example.org/abstract62608799,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62609018,62609018,http://example.org/abstract62609018,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62609048,62609048,http://example.org/abstract62609048,cybercrime; dataprotection; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62610026,62610026,http://example.org/abstract62610026,cybersecurity; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62610231,62610231,http://example.org/abstract62610231,cybercrime; cyberthreat,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62610492,62610492,http://example.org/abstract62610492,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62610840,62610840,http://example.org/abstract62610840,cybersecurity; cyberworld; networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62611282,62611282,http://example.org/abstract62611282,cybercrime,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62611703,62611703,http://example.org/abstract62611703,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62611863,62611863,http://example.org/abstract62611863,cyberthreat; networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62612300,62612300,http://example.org/abstract62612300,cyberthreat; digitalsecurity; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62612346,62612346,http://example.org/abstract62612346,cyberthreat; networksecurity; ransomware,Malware,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62612394,62612394,http://example.org/abstract62612394,cyberthreat,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62612806,62612806,http://example.org/abstract62612806,cyberattack; cybercrime; hacking,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62612896,62612896,http://example.org/abstract62612896,cyberthreat; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62613171,62613171,http://example.org/abstract62613171,cyberattack; cyberdefense; dataprotection; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62613610,62613610,http://example.org/abstract62613610,cyberattack,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62613999,62613999,http://example.org/abstract62613999,cybercrime; hacking,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62614399,62614399,http://example.org/abstract62614399,cyberworld,System Vulnerability,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62614814,62614814,http://example.org/abstract62614814,cybercrime; cyberthreat; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62615159,62615159,http://example.org/abstract62615159,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62615764,62615764,http://example.org/abstract62615764,hacking,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62616466,62616466,http://example.org/abstract62616466,cyberthreat,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62616973,62616973,http://example.org/abstract62616973,cyberthreat; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62617074,62617074,http://example.org/abstract62617074,cyberawareness; dataprotection,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62617751,62617751,http://example.org/abstract62617751,cybersecurity,System Vulnerability,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62617993,62617993,http://example.org/abstract62617993,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62618025,62618025,http://example.org/abstract62618025,cybersecurity; cyberthreat,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62618169,62618169,http://example.org/abstract62618169,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62618229,62618229,http://example.org/abstract62618229,privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62618429,62618429,http://example.org/abstract62618429,cyberworld; digitalsecurity,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62618555,62618555,http://example.org/abstract62618555,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62618607,62618607,http://example.org/abstract62618607,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62618995,62618995,http://example.org/abstract62618995,cybercrime; digitalsecurity,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62619225,62619225,http://example.org/abstract62619225,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62619657,62619657,http://example.org/abstract62619657,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62620108,62620108,http://example.org/abstract62620108,dataprotection; digitalsecurity; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62620599,62620599,http://example.org/abstract62620599,cyberdefense; cybersecurity,System Vulnerability,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62620884,62620884,http://example.org/abstract62620884,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62620952,62620952,http://example.org/abstract62620952,privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62620955,62620955,http://example.org/abstract62620955,cyberthreat,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62621126,62621126,http://example.org/abstract62621126,cyberattack; hacking,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62621167,62621167,http://example.org/abstract62621167,dataprotection; networksecurity; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62621353,62621353,http://example.org/abstract62621353,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62621446,62621446,http://example.org/abstract62621446,cyberawareness; cyberthreat,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62622019,62622019,http://example.org/abstract62622019,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62622420,62622420,http://example.org/abstract62622420,cyberthreat; dataprotection; digitalsecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62622482,62622482,http://example.org/abstract62622482,cyberthreat; dataprotection,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62622681,62622681,http://example.org/abstract62622681,cybersecurity,System Vulnerability,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62623219,62623219,http://example.org/abstract62623219,dataprotection; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62623519,62623519,http://example.org/abstract62623519,cyberattack; cyberthreat,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62623685,62623685,http://example.org/abstract62623685,cybercrime; cyberthreat,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62623870,62623870,http://example.org/abstract62623870,digitalsecurity,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62624000,62624000,http://example.org/abstract62624000,dataprotection,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62624195,62624195,http://example.org/abstract62624195,dataprotection,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62624199,62624199,http://example.org/abstract62624199,cyberthreat; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62624270,62624270,http://example.org/abstract62624270,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62624452,62624452,http://example.org/abstract62624452,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62624594,62624594,http://example.org/abstract62624594,cyberattack; cyberawareness; cyberthreat; networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62624754,62624754,http://example.org/abstract62624754,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62624802,62624802,http://example.org/abstract62624802,cyberattack; cyberthreat; dataprotection; digitalsecurity; phishing,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62625089,62625089,http://example.org/abstract62625089,dataprotection; networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62625179,62625179,http://example.org/abstract62625179,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62625855,62625855,http://example.org/abstract62625855,dataprotection; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62626246,62626246,http://example.org/abstract62626246,cyberthreat; digitalsecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62627079,62627079,http://example.org/abstract62627079,digitalsecurity,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62627102,62627102,http://example.org/abstract62627102,networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62628400,62628400,http://example.org/abstract62628400,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62628648,62628648,http://example.org/abstract62628648,cyberawareness; cyberdefense; cybersecurity; dataprotection; networksecurity; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62628902,62628902,http://example.org/abstract62628902,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62628911,62628911,http://example.org/abstract62628911,cybersecurity; dataprotection; networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62630406,62630406,http://example.org/abstract62630406,digitalsecurity,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62630689,62630689,http://example.org/abstract62630689,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62631191,62631191,http://example.org/abstract62631191,cyberthreat,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62631311,62631311,http://example.org/abstract62631311,cyberthreat; dataprotection; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62631630,62631630,http://example.org/abstract62631630,cyberthreat; networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62632047,62632047,http://example.org/abstract62632047,dataprotection; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62632282,62632282,http://example.org/abstract62632282,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62632310,62632310,http://example.org/abstract62632310,cyberattack; cybersecurity; cyberthreat; malware; networksecurity; phishing; privacy,Malware,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62632316,62632316,http://example.org/abstract62632316,cyberthreat,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62632550,62632550,http://example.org/abstract62632550,cyberawareness; cybersecurity; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62632588,62632588,http://example.org/abstract62632588,cybertraining,System Vulnerability,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62632674,62632674,http://example.org/abstract62632674,dataprotection,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62632790,62632790,http://example.org/abstract62632790,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62632891,62632891,http://example.org/abstract62632891,cybersecurity,System Vulnerability,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62633067,62633067,http://example.org/abstract62633067,networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62633141,62633141,http://example.org/abstract62633141,cyberthreat,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62633162,62633162,http://example.org/abstract62633162,cyberdefense; cybersecurity; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62633246,62633246,http://example.org/abstract62633246,cyberattack; dataprotection,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62633387,62633387,http://example.org/abstract62633387,cyberthreat; digitalsecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62633790,62633790,http://example.org/abstract62633790,digitalsecurity,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62633816,62633816,http://example.org/abstract62633816,dataprotection; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62633859,62633859,http://example.org/abstract62633859,cyberthreat,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62634715,62634715,http://example.org/abstract62634715,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62634817,62634817,http://example.org/abstract62634817,dataprotection; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62634942,62634942,http://example.org/abstract62634942,cybersecurity; cyberworld,System Vulnerability,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62635317,62635317,http://example.org/abstract62635317,cyberattack; networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62635606,62635606,http://example.org/abstract62635606,privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_62635657,62635657,http://example.org/abstract62635657,privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
