record_id,source_type,abstract_id,abstract_uri,weak_labels,weak_tactics,derived_category,derived_severity,category_rule,severity_rule,unknown_labels,label_count,tactic_count
abstract_195350006,ontology_abstract,195350006,http://example.org/abstract195350006,dataprotection; privacy,Access_Control; Data_Loss_Prevention,Data Breach,Medium,single_category,max_severity_rule,,2,2
abstract_195353944,ontology_abstract,195353944,http://example.org/abstract195353944,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_195425713,ontology_abstract,195425713,http://example.org/abstract195425713,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_195428861,ontology_abstract,195428861,http://example.org/abstract195428861,networksecurity,Network_Segmentation,Network Attacks,Medium,single_category,max_severity_rule,,1,1
abstract_195465151,ontology_abstract,195465151,http://example.org/abstract195465151,cyberattack; cyberthreat; cyberworld; dataprotection; digitalsecurity; privacy,Access_Control; Data_Loss_Prevention; Digital_Asset_Protection; Digital_Risk_Management; Threat_Hunting; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,6,6
abstract_195504552,ontology_abstract,195504552,http://example.org/abstract195504552,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_195508609,ontology_abstract,195508609,http://example.org/abstract195508609,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_195509012,ontology_abstract,195509012,http://example.org/abstract195509012,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_195583284,ontology_abstract,195583284,http://example.org/abstract195583284,dataprotection; digitalsecurity; privacy,Access_Control; Data_Loss_Prevention; Digital_Asset_Protection,Data Breach,Medium,single_category,max_severity_rule,,3,3
abstract_195583352,ontology_abstract,195583352,http://example.org/abstract195583352,dataprotection,Data_Loss_Prevention,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_195583506,ontology_abstract,195583506,http://example.org/abstract195583506,dataprotection; privacy,Access_Control; Data_Loss_Prevention,Data Breach,Medium,single_category,max_severity_rule,,2,2
abstract_195583802,ontology_abstract,195583802,http://example.org/abstract195583802,cyberattack; cyberawareness; cyberdefense; cybertraining; privacy,Access_Control; Defense_in_Depth; Security_Awareness_Training; Threat_Hunting,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,5,4
abstract_195657133,ontology_abstract,195657133,http://example.org/abstract195657133,cloudsecurity; cyberattack; cyberawareness; cyberdefense; cybersecurity; digitalsecurity; malware,Antivirus_Scanning; Cloud_Access_Control; Defense_in_Depth; Digital_Asset_Protection; Security_Awareness_Training; Security_Operations_Center; Threat_Hunting,Malware,Critical,multi_category_priority_rule,max_severity_rule,,7,7
abstract_195657504,ontology_abstract,195657504,http://example.org/abstract195657504,cyberattack; malware,Antivirus_Scanning; Threat_Hunting,Malware,Critical,multi_category_priority_rule,max_severity_rule,,2,2
abstract_195698484,ontology_abstract,195698484,http://example.org/abstract195698484,cybersecurity,Security_Operations_Center,System Vulnerability,Medium,single_category,max_severity_rule,,1,1
abstract_195698865,ontology_abstract,195698865,http://example.org/abstract195698865,networksecurity,Network_Segmentation,Network Attacks,Medium,single_category,max_severity_rule,,1,1
abstract_195701163,ontology_abstract,195701163,http://example.org/abstract195701163,privacy,Access_Control,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_195704666,ontology_abstract,195704666,http://example.org/abstract195704666,dataprotection; privacy,Access_Control; Data_Loss_Prevention,Data Breach,Medium,single_category,max_severity_rule,,2,2
abstract_195708351,ontology_abstract,195708351,http://example.org/abstract195708351,cyberthreat; digitalsecurity,Digital_Asset_Protection; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,2,2
abstract_195710552,ontology_abstract,195710552,http://example.org/abstract195710552,cyberawareness; cyberthreat; dataprotection,Data_Loss_Prevention; Security_Awareness_Training; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,3,3
abstract_195710666,ontology_abstract,195710666,http://example.org/abstract195710666,cyberattack; cyberworld; dataprotection; networksecurity,Data_Loss_Prevention; Digital_Risk_Management; Network_Segmentation; Threat_Hunting,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,4,4
abstract_195713123,ontology_abstract,195713123,http://example.org/abstract195713123,cyberattack; networksecurity,Network_Segmentation; Threat_Hunting,Network Attacks,High,single_category,max_severity_rule,,2,2
abstract_195713844,ontology_abstract,195713844,http://example.org/abstract195713844,privacy,Access_Control,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_195716504,ontology_abstract,195716504,http://example.org/abstract195716504,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_195766320,ontology_abstract,195766320,http://example.org/abstract195766320,cybersecurity; cybertraining; iotsecurity; privacy,Access_Control; Device_Hardening; Security_Awareness_Training; Security_Operations_Center,Data Breach,Medium,multi_category_priority_rule,max_severity_rule,,4,4
abstract_195766481,ontology_abstract,195766481,http://example.org/abstract195766481,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_195795645,ontology_abstract,195795645,http://example.org/abstract195795645,cyberattack; cyberawareness,Security_Awareness_Training; Threat_Hunting,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,2,2
abstract_195796055,ontology_abstract,195796055,http://example.org/abstract195796055,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_195804448,ontology_abstract,195804448,http://example.org/abstract195804448,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_195827797,ontology_abstract,195827797,http://example.org/abstract195827797,dataprotection; digitalsecurity,Data_Loss_Prevention; Digital_Asset_Protection,Data Breach,Medium,single_category,max_severity_rule,,2,2
abstract_195832084,ontology_abstract,195832084,http://example.org/abstract195832084,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_195832221,ontology_abstract,195832221,http://example.org/abstract195832221,cyberattack; privacy,Access_Control; Threat_Hunting,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,2,2
abstract_195832747,ontology_abstract,195832747,http://example.org/abstract195832747,cyberthreat; privacy,Access_Control; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,2,2
abstract_195832856,ontology_abstract,195832856,http://example.org/abstract195832856,cyberattack; cyberawareness; digitalsecurity; hacking; phishing; privacy,Access_Control; Digital_Asset_Protection; Email_Filtering; Intrusion_Detection; Security_Awareness_Training; Threat_Hunting,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,6,6
abstract_195832874,ontology_abstract,195832874,http://example.org/abstract195832874,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_195832947,ontology_abstract,195832947,http://example.org/abstract195832947,dataprotection; privacy,Access_Control; Data_Loss_Prevention,Data Breach,Medium,single_category,max_severity_rule,,2,2
abstract_195847561,ontology_abstract,195847561,http://example.org/abstract195847561,cyberthreat; privacy,Access_Control; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,2,2
abstract_195848294,ontology_abstract,195848294,http://example.org/abstract195848294,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_195852775,ontology_abstract,195852775,http://example.org/abstract195852775,cyberthreat; dataprotection; networksecurity,Data_Loss_Prevention; Network_Segmentation; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,3,3
abstract_195873632,ontology_abstract,195873632,http://example.org/abstract195873632,cyberattack; cyberthreat; iotsecurity; networksecurity,Device_Hardening; Network_Segmentation; Threat_Hunting; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,4,4
abstract_195876877,ontology_abstract,195876877,http://example.org/abstract195876877,cyberattack; cyberthreat; dataprotection; privacy,Access_Control; Data_Loss_Prevention; Threat_Hunting; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,4,4
abstract_195878297,ontology_abstract,195878297,http://example.org/abstract195878297,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_195878358,ontology_abstract,195878358,http://example.org/abstract195878358,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_195884553,ontology_abstract,195884553,http://example.org/abstract195884553,dataprotection,Data_Loss_Prevention,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_195915107,ontology_abstract,195915107,http://example.org/abstract195915107,cyberworld; dataprotection; privacy,Access_Control; Data_Loss_Prevention; Digital_Risk_Management,Data Breach,Medium,multi_category_priority_rule,max_severity_rule,,3,3
abstract_195919414,ontology_abstract,195919414,http://example.org/abstract195919414,cyberthreat; privacy,Access_Control; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,2,2
abstract_195942600,ontology_abstract,195942600,http://example.org/abstract195942600,cyberattack; cybertraining; digitalsecurity; networksecurity; privacy,Access_Control; Digital_Asset_Protection; Network_Segmentation; Security_Awareness_Training; Threat_Hunting,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,5,5
abstract_195948605,ontology_abstract,195948605,http://example.org/abstract195948605,dataprotection; digitalsecurity,Data_Loss_Prevention; Digital_Asset_Protection,Data Breach,Medium,single_category,max_severity_rule,,2,2
abstract_195949359,ontology_abstract,195949359,http://example.org/abstract195949359,dataprotection,Data_Loss_Prevention,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_195955719,ontology_abstract,195955719,http://example.org/abstract195955719,dataprotection; privacy,Access_Control; Data_Loss_Prevention,Data Breach,Medium,single_category,max_severity_rule,,2,2
abstract_195959150,ontology_abstract,195959150,http://example.org/abstract195959150,cyberattack; cybercrime; cybersecurity; privacy,Access_Control; Incident_Response_Planning; Security_Operations_Center; Threat_Hunting,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,4,4
abstract_195961092,ontology_abstract,195961092,http://example.org/abstract195961092,privacy,Access_Control,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_195961689,ontology_abstract,195961689,http://example.org/abstract195961689,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_195964117,ontology_abstract,195964117,http://example.org/abstract195964117,digitalsecurity,Digital_Asset_Protection,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_195988167,ontology_abstract,195988167,http://example.org/abstract195988167,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_195996046,ontology_abstract,195996046,http://example.org/abstract195996046,cyberthreat; dataprotection; privacy,Access_Control; Data_Loss_Prevention; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,3,3
abstract_195998788,ontology_abstract,195998788,http://example.org/abstract195998788,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_195999453,ontology_abstract,195999453,http://example.org/abstract195999453,cyberattack; cybersecurity; cyberthreat; dataprotection; threatintelligence,Data_Loss_Prevention; Security_Operations_Center; Threat_Hunting; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,5,4
abstract_196000996,ontology_abstract,196000996,http://example.org/abstract196000996,cybersecurity; dataprotection; networksecurity,Data_Loss_Prevention; Network_Segmentation; Security_Operations_Center,Network Attacks,Medium,multi_category_priority_rule,max_severity_rule,,3,3
abstract_196002093,ontology_abstract,196002093,http://example.org/abstract196002093,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_196003409,ontology_abstract,196003409,http://example.org/abstract196003409,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_196004068,ontology_abstract,196004068,http://example.org/abstract196004068,cloudsecurity; dataprotection; digitalsecurity; privacy,Access_Control; Cloud_Access_Control; Data_Loss_Prevention; Digital_Asset_Protection,Data Breach,Medium,single_category,max_severity_rule,,4,4
abstract_196004802,ontology_abstract,196004802,http://example.org/abstract196004802,cyberthreat; privacy,Access_Control; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,2,2
abstract_196004956,ontology_abstract,196004956,http://example.org/abstract196004956,cyberattack; cyberdefense; networksecurity,Defense_in_Depth; Network_Segmentation; Threat_Hunting,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,3,3
abstract_196005862,ontology_abstract,196005862,http://example.org/abstract196005862,privacy,Access_Control,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_196025063,ontology_abstract,196025063,http://example.org/abstract196025063,cybersecurity; dataprotection; privacy,Access_Control; Data_Loss_Prevention; Security_Operations_Center,Data Breach,Medium,multi_category_priority_rule,max_severity_rule,,3,3
abstract_196031302,ontology_abstract,196031302,http://example.org/abstract196031302,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_196032404,ontology_abstract,196032404,http://example.org/abstract196032404,cyberattack; networksecurity,Network_Segmentation; Threat_Hunting,Network Attacks,High,single_category,max_severity_rule,,2,2
abstract_196035793,ontology_abstract,196035793,http://example.org/abstract196035793,cloudsecurity; cyberthreat; dataprotection; digitalsecurity; privacy,Access_Control; Cloud_Access_Control; Data_Loss_Prevention; Digital_Asset_Protection; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,5,5
abstract_196037729,ontology_abstract,196037729,http://example.org/abstract196037729,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_196038181,ontology_abstract,196038181,http://example.org/abstract196038181,privacy,Access_Control,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_196044992,ontology_abstract,196044992,http://example.org/abstract196044992,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_196047053,ontology_abstract,196047053,http://example.org/abstract196047053,cyberattack; cybertraining; cyberworld; dataprotection,Data_Loss_Prevention; Digital_Risk_Management; Security_Awareness_Training; Threat_Hunting,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,4,4
abstract_196047593,ontology_abstract,196047593,http://example.org/abstract196047593,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_196051474,ontology_abstract,196051474,http://example.org/abstract196051474,cyberattack; digitalsecurity,Digital_Asset_Protection; Threat_Hunting,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,2,2
abstract_196054541,ontology_abstract,196054541,http://example.org/abstract196054541,cyberattack; cyberawareness; dataprotection; digitalsecurity,Data_Loss_Prevention; Digital_Asset_Protection; Security_Awareness_Training; Threat_Hunting,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,4,4
abstract_196056231,ontology_abstract,196056231,http://example.org/abstract196056231,cyberattack; cybersecurity; cyberthreat,Security_Operations_Center; Threat_Hunting; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,3,3
abstract_196056418,ontology_abstract,196056418,http://example.org/abstract196056418,cyberworld,Digital_Risk_Management,System Vulnerability,Low,single_category,max_severity_rule,,1,1
abstract_196057511,ontology_abstract,196057511,http://example.org/abstract196057511,dataprotection; networksecurity; privacy,Access_Control; Data_Loss_Prevention; Network_Segmentation,Network Attacks,Medium,multi_category_priority_rule,max_severity_rule,,3,3
abstract_196062358,ontology_abstract,196062358,http://example.org/abstract196062358,cyberthreat; dataprotection; digitalsecurity,Data_Loss_Prevention; Digital_Asset_Protection; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,3,3
abstract_196062881,ontology_abstract,196062881,http://example.org/abstract196062881,cybercrime; cyberthreat; hacking; malware; privacy,Access_Control; Antivirus_Scanning; Incident_Response_Planning; Intrusion_Detection; Threat_Intelligence,Malware,Critical,multi_category_priority_rule,max_severity_rule,,5,5
abstract_196065726,ontology_abstract,196065726,http://example.org/abstract196065726,cyberattack,Threat_Hunting,Network Attacks,High,single_category,max_severity_rule,,1,1
abstract_196067120,ontology_abstract,196067120,http://example.org/abstract196067120,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_196069109,ontology_abstract,196069109,http://example.org/abstract196069109,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_196070740,ontology_abstract,196070740,http://example.org/abstract196070740,cyberattack; cyberawareness; networksecurity; privacy,Access_Control; Network_Segmentation; Security_Awareness_Training; Threat_Hunting,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,4,4
abstract_196076226,ontology_abstract,196076226,http://example.org/abstract196076226,cloudsecurity; networksecurity; privacy,Access_Control; Cloud_Access_Control; Network_Segmentation,Network Attacks,Medium,multi_category_priority_rule,max_severity_rule,,3,3
abstract_196078046,ontology_abstract,196078046,http://example.org/abstract196078046,cloudsecurity; cyberawareness; cyberthreat; privacy,Access_Control; Cloud_Access_Control; Security_Awareness_Training; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,4,4
abstract_196079246,ontology_abstract,196079246,http://example.org/abstract196079246,cloudsecurity; cybercrime; cyberworld,Cloud_Access_Control; Digital_Risk_Management; Incident_Response_Planning,Data Breach,Medium,multi_category_priority_rule,max_severity_rule,,3,3
abstract_196080391,ontology_abstract,196080391,http://example.org/abstract196080391,dataprotection; networksecurity,Data_Loss_Prevention; Network_Segmentation,Network Attacks,Medium,multi_category_priority_rule,max_severity_rule,,2,2
abstract_196081306,ontology_abstract,196081306,http://example.org/abstract196081306,cybersecurity; networksecurity,Network_Segmentation; Security_Operations_Center,Network Attacks,Medium,multi_category_priority_rule,max_severity_rule,,2,2
abstract_196084591,ontology_abstract,196084591,http://example.org/abstract196084591,dataprotection; privacy,Access_Control; Data_Loss_Prevention,Data Breach,Medium,single_category,max_severity_rule,,2,2
abstract_196087469,ontology_abstract,196087469,http://example.org/abstract196087469,dataprotection; privacy,Access_Control; Data_Loss_Prevention,Data Breach,Medium,single_category,max_severity_rule,,2,2
abstract_196095436,ontology_abstract,196095436,http://example.org/abstract196095436,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_196096129,ontology_abstract,196096129,http://example.org/abstract196096129,cloudsecurity; dataprotection; privacy,Access_Control; Cloud_Access_Control; Data_Loss_Prevention,Data Breach,Medium,single_category,max_severity_rule,,3,3
abstract_196105320,ontology_abstract,196105320,http://example.org/abstract196105320,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_196105692,ontology_abstract,196105692,http://example.org/abstract196105692,dataprotection; networksecurity; privacy,Access_Control; Data_Loss_Prevention; Network_Segmentation,Network Attacks,Medium,multi_category_priority_rule,max_severity_rule,,3,3
abstract_196110589,ontology_abstract,196110589,http://example.org/abstract196110589,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_196111394,ontology_abstract,196111394,http://example.org/abstract196111394,cloudsecurity,Cloud_Access_Control,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_196113532,ontology_abstract,196113532,http://example.org/abstract196113532,dataprotection; networksecurity; privacy,Access_Control; Data_Loss_Prevention; Network_Segmentation,Network Attacks,Medium,multi_category_priority_rule,max_severity_rule,,3,3
abstract_196116879,ontology_abstract,196116879,http://example.org/abstract196116879,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_196119420,ontology_abstract,196119420,http://example.org/abstract196119420,cyberthreat,Threat_Intelligence,Network Attacks,High,single_category,max_severity_rule,,1,1
abstract_196123887,ontology_abstract,196123887,http://example.org/abstract196123887,cyberthreat; dataprotection; digitalsecurity,Data_Loss_Prevention; Digital_Asset_Protection; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,3,3
abstract_196127352,ontology_abstract,196127352,http://example.org/abstract196127352,privacy,Access_Control,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_196127476,ontology_abstract,196127476,http://example.org/abstract196127476,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_196130470,ontology_abstract,196130470,http://example.org/abstract196130470,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_196130513,ontology_abstract,196130513,http://example.org/abstract196130513,cyberattack; cybersecurity; cyberthreat; privacy,Access_Control; Security_Operations_Center; Threat_Hunting; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,4,4
abstract_196130549,ontology_abstract,196130549,http://example.org/abstract196130549,cybercrime,Incident_Response_Planning,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_196135837,ontology_abstract,196135837,http://example.org/abstract196135837,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_196138391,ontology_abstract,196138391,http://example.org/abstract196138391,cyberawareness; dataprotection; privacy,Access_Control; Data_Loss_Prevention; Security_Awareness_Training,Data Breach,Medium,multi_category_priority_rule,max_severity_rule,,3,3
abstract_196139835,ontology_abstract,196139835,http://example.org/abstract196139835,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_196143167,ontology_abstract,196143167,http://example.org/abstract196143167,cyberthreat; dataprotection; digitalsecurity; privacy,Access_Control; Data_Loss_Prevention; Digital_Asset_Protection; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,4,4
abstract_196153103,ontology_abstract,196153103,http://example.org/abstract196153103,privacy,Access_Control,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_196153683,ontology_abstract,196153683,http://example.org/abstract196153683,cyberattack; cyberdefense; cyberworld; dataprotection; digitalsecurity; phishing; privacy,Access_Control; Data_Loss_Prevention; Defense_in_Depth; Digital_Asset_Protection; Digital_Risk_Management; Email_Filtering; Threat_Hunting,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,7,7
abstract_196154090,ontology_abstract,196154090,http://example.org/abstract196154090,privacy,Access_Control,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_196155785,ontology_abstract,196155785,http://example.org/abstract196155785,cloudsecurity; dataprotection; digitalsecurity,Cloud_Access_Control; Data_Loss_Prevention; Digital_Asset_Protection,Data Breach,Medium,single_category,max_severity_rule,,3,3
abstract_196155987,ontology_abstract,196155987,http://example.org/abstract196155987,digitalsecurity; privacy,Access_Control; Digital_Asset_Protection,Data Breach,Medium,single_category,max_severity_rule,,2,2
abstract_196157699,ontology_abstract,196157699,http://example.org/abstract196157699,iotsecurity; networksecurity,Device_Hardening; Network_Segmentation,Network Attacks,Medium,multi_category_priority_rule,max_severity_rule,,2,2
abstract_196160727,ontology_abstract,196160727,http://example.org/abstract196160727,cloudsecurity; cyberawareness; cyberthreat; dataprotection; digitalsecurity; privacy,Access_Control; Cloud_Access_Control; Data_Loss_Prevention; Digital_Asset_Protection; Security_Awareness_Training; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,6,6
abstract_196161166,ontology_abstract,196161166,http://example.org/abstract196161166,cyberattack; cyberawareness; digitalsecurity,Digital_Asset_Protection; Security_Awareness_Training; Threat_Hunting,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,3,3
abstract_196164806,ontology_abstract,196164806,http://example.org/abstract196164806,dataprotection; digitalsecurity,Data_Loss_Prevention; Digital_Asset_Protection,Data Breach,Medium,single_category,max_severity_rule,,2,2
abstract_196171434,ontology_abstract,196171434,http://example.org/abstract196171434,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_196175473,ontology_abstract,196175473,http://example.org/abstract196175473,cybercrime; cybersecurity; digitalsecurity,Digital_Asset_Protection; Incident_Response_Planning; Security_Operations_Center,Data Breach,Medium,multi_category_priority_rule,max_severity_rule,,3,3
abstract_196177019,ontology_abstract,196177019,http://example.org/abstract196177019,cyberthreat,Threat_Intelligence,Network Attacks,High,single_category,max_severity_rule,,1,1
abstract_196177512,ontology_abstract,196177512,http://example.org/abstract196177512,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_196182189,ontology_abstract,196182189,http://example.org/abstract196182189,cyberdefense; cyberthreat; iotsecurity,Defense_in_Depth; Device_Hardening; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,3,3
abstract_196182591,ontology_abstract,196182591,http://example.org/abstract196182591,cyberthreat,Threat_Intelligence,Network Attacks,High,single_category,max_severity_rule,,1,1
abstract_196190154,ontology_abstract,196190154,http://example.org/abstract196190154,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_196190844,ontology_abstract,196190844,http://example.org/abstract196190844,cyberthreat; dataprotection; iotsecurity; privacy,Access_Control; Data_Loss_Prevention; Device_Hardening; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,4,4
abstract_196192144,ontology_abstract,196192144,http://example.org/abstract196192144,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_196194054,ontology_abstract,196194054,http://example.org/abstract196194054,cybercrime; cyberthreat; privacy,Access_Control; Incident_Response_Planning; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,3,3
abstract_196194286,ontology_abstract,196194286,http://example.org/abstract196194286,cyberattack; cyberawareness; cyberthreat; malware; networksecurity,Antivirus_Scanning; Network_Segmentation; Security_Awareness_Training; Threat_Hunting; Threat_Intelligence,Malware,Critical,multi_category_priority_rule,max_severity_rule,,5,5
abstract_196205423,ontology_abstract,196205423,http://example.org/abstract196205423,cyberthreat; digitalsecurity,Digital_Asset_Protection; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,2,2
abstract_196207693,ontology_abstract,196207693,http://example.org/abstract196207693,cyberawareness; cybercrime; malware; networksecurity,Antivirus_Scanning; Incident_Response_Planning; Network_Segmentation; Security_Awareness_Training,Malware,Critical,multi_category_priority_rule,max_severity_rule,,4,4
abstract_196213108,ontology_abstract,196213108,http://example.org/abstract196213108,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_196611033,ontology_abstract,196611033,http://example.org/abstract196611033,cybersecurity; cyberworld,Digital_Risk_Management; Security_Operations_Center,System Vulnerability,Medium,single_category,max_severity_rule,,2,2
abstract_196810455,ontology_abstract,196810455,http://example.org/abstract196810455,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_197504005,ontology_abstract,197504005,http://example.org/abstract197504005,privacy,Access_Control,Data Breach,Medium,single_category,max_severity_rule,,1,1
abstract_197632085,ontology_abstract,197632085,http://example.org/abstract197632085,cyberworld; dataprotection; digitalsecurity,Data_Loss_Prevention; Digital_Asset_Protection; Digital_Risk_Management,Data Breach,Medium,multi_category_priority_rule,max_severity_rule,,3,3
abstract_197645932,ontology_abstract,197645932,http://example.org/abstract197645932,cyberattack; cyberthreat; cyberworld; digitalsecurity,Digital_Asset_Protection; Digital_Risk_Management; Threat_Hunting; Threat_Intelligence,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,4,4
abstract_197773702,ontology_abstract,197773702,http://example.org/abstract197773702,,,Uncategorized,Unknown,no_label_in_taxonomy,no_label_in_taxonomy,,0,0
abstract_198190785,ontology_abstract,198190785,http://example.org/abstract198190785,cyberattack; cybertraining,Security_Awareness_Training; Threat_Hunting,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,2,2
abstract_198190976,ontology_abstract,198190976,http://example.org/abstract198190976,cyberattack; cybersecurity; dataprotection; digitalsecurity; privacy,Access_Control; Data_Loss_Prevention; Digital_Asset_Protection; Security_Operations_Center; Threat_Hunting,Network Attacks,High,multi_category_priority_rule,max_severity_rule,,5,5
